baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPEL4	5.28793519464883	-0.9783569952194	0.234169825450818	-4.17798063151771	2.94108693295961e-05	0.000263440352118544
PPIB	125.73184708415	0.601052869500471	0.144193281281273	4.1683833265991	3.06767718610978e-05	0.000273350913724479
LDHC	0.226275244901643	0.000598487436525691	1.7067935144485	0.000350650170310189	0.9997202216486	NA
FAM96A	11.9678132083724	0.997378050637417	0.187259826618665	5.32617202870998	1.00304139296132e-07	2.08285742998741e-06
LDHAL6A	0.547794476262208	-1.3130504474957	0.853695407416372	-1.53807837794222	0.124029452021076	0.229654848066129
FAM111A	13.5901264633452	-0.160864502138151	0.199270147339521	-0.807268445805213	0.419511839279798	0.541996418365123
KIAA0101	12.6459312113728	0.433555745168425	0.256666896970223	1.68917671225332	0.0911855703860365	0.181802255432877
KIF7	7.57297651463668	0.158532365345085	0.240766792659016	0.658447801685033	0.510250427849634	0.624698366088227
LDHD	5.37789710861843	-1.21624754338996	0.292495871052776	-4.15816995642482	3.2080731250346e-05	0.000283848985323921
PLIN1	37.1281954526101	-3.23899506773406	0.535783943078353	-6.04533806878269	1.4909703291999e-09	5.06526946974129e-08
PEX11A	8.5029320284315	0.148069870752307	0.26652380593482	0.555559644036145	0.578511925871102	0.683791522210358
TMEM170A	11.8198966108123	0.29065397203516	0.220339510412795	1.3191187158882	0.18712942708308	0.309312294876083
MESP1	7.40317236136138	1.07557269373902	0.353594051326885	3.04182915324185	0.00235145317341728	0.0100902707293543
ANPEP	50.4437973275209	-0.755674296844527	0.333204570545937	-2.26789895350594	0.0233353661541664	0.0635178762576595
SCNN1G	1.62781598934167	-0.0650821124646744	0.449618916007686	-0.144749498180726	0.884908656770229	0.921820592453187
RBPMS2	3.48929673486281	-1.21903283520594	0.268528806421185	-4.5396724897138	5.6341673407663e-06	6.64366636711373e-05
NAV2	32.4733412693184	-0.0055191354850137	0.263966330929575	-0.0209084827810338	0.983318659823435	0.989616937868741
ANKDD1A	10.1455947554753	-0.546802649618762	0.184765051431439	-2.95944847460325	0.00308190234255786	0.0125668833626576
GLYATL1	4.54652672047571	0.969475251687367	0.41166033525044	2.35503683175493	0.0185208698364517	0.0526713424986872
C18orf54	0.944526588646593	-0.100816722521209	0.522961727964109	-0.192780307105242	0.847131026837217	0.895729896310887
DCTN5	23.9117008989201	0.757727468320506	0.178657638262418	4.24122626768149	2.22301889937093e-05	0.000208221665909781
TERF2IP	19.588467936632	-0.765073602637489	0.200926824818185	-3.80772255436671	0.000140252499335888	0.0009816113121671
PLK1	14.2146895803018	2.05231184521738	0.257723587015286	7.96322862406713	1.67607364227753e-15	2.70105713890109e-13
CLPX	15.4062741642041	0.0887560339290225	0.181906958288567	0.487919949649343	0.625606543214025	0.722959755595761
GPR182	1.2469039581355	-1.4602114940637	0.467187109588791	-3.12553892026034	0.00177479582769099	0.00799994629001041
ZBTB39	3.15732700948805	-0.220232759729879	0.238028516176382	-0.925236871899348	0.354842707813405	0.483247327975569
CACNG2	0.632656546159752	-2.78945447834642	1.69933177256719	-1.64150080836326	0.100693499417632	0.19574965785333
TAC3	0.208677876352902	-1.05878073140888	2.51064679539327	-0.42171632160749	0.673232089678281	NA
MYO1A	1.07877476110302	-2.22496985799432	0.94087247017678	-2.36479430371288	0.0180400874950547	0.0515528720398993
CHP2	6.27595389156421	-2.13122424899424	0.317751263311781	-6.70720936490205	1.98381541463432e-11	1.06263748985597e-09
TMEM194A	4.84846002639141	0.501550793520116	0.213356472729214	2.35076436681005	0.0187348937367734	0.0531677335049463
OR4D6	0.519559258244227	-2.50241327615042	1.94755045696997	-1.28490292366736	0.198826209163052	0.323540879759157
NAB2	18.1101802471223	-0.179765808735626	0.212017681403208	-0.847881212292636	0.396504128673817	0.520908956671184
VPS39	27.0530475992344	-0.371653388958359	0.137956664151123	-2.69398648659143	0.00706030271576379	0.0242923371725778
STAT6	112.877463132118	-0.135035544239963	0.151181745109795	-0.893200062890491	0.37175004443041	0.498743922565489
PATL1	12.4874766754943	0.545050074007443	0.207592954914738	2.62557115308323	0.00865037270619783	0.0286497061962691
XRCC6BP1	2.58778613335666	0.300230283145267	0.317439926733929	0.945786140496792	0.344257675991461	0.47414013738634
ELFN2	1.20510061115099	-3.36957457978449	1.00835458812671	-3.34165641676148	0.000832800783784237	0.00432813086500876
STX3	11.4070780390517	0.230334070630761	0.189063939622874	1.21828663408902	0.223115067463283	0.351360109999181
MRPL16	11.1323714843822	0.18416782833295	0.200140852707827	0.920191084634805	0.357472912411129	0.485566728874853
PIP4K2C	10.4451899340623	0.305548289877049	0.181392162338596	1.6844624703613	0.0920923265582222	0.18299091761569
MTMR10	9.75164748927756	-0.720729201624695	0.179966103325842	-4.00480528446939	6.20685860821363e-05	0.000491930723236099
YWHAB	37.3164499522344	0.390449200466895	0.21786269580833	1.79218015740704	0.0731041120812129	0.154043141851952
C15orf48	3.85973197147998	0.155384309302845	0.324175228242145	0.479321970853305	0.631709594292258	0.728227219392304
SCG5	2.48122517152245	-0.159721167589922	0.372784248254161	-0.428454711640675	0.66832009907418	0.757460187972734
GREM1	19.7577984952767	-0.62623571985827	0.357414590399925	-1.75212690438169	0.079751988957635	0.164251638645135
NYAP1	1.4180184102687	-0.806628642540545	0.402338693392032	-2.00484978399674	0.0449791084707086	0.106142814795396
TSC22D4	34.9816644072272	0.64152976167449	0.228976117279459	2.80173220376308	0.00508290471863545	0.0187183922792718
MS4A6E	0.230082661087708	-0.76883599889372	2.35602407679	-0.326327734282423	0.744176406799526	NA
MS4A7	19.7643333038002	0.724082024160777	0.231294017737766	3.13056961543086	0.00174467642361014	0.00789437820186444
MS4A14	1.73555183970132	-1.06047799798737	0.539949629732295	-1.96403134587415	0.0495264568967278	0.114579306108933
MS4A5	0.381808247775354	-0.416679438459163	1.10791174392043	-0.376094432382052	0.706846693307354	0.788195304412452
DIS3L	18.7137947810954	0.416741332272331	0.184093185773148	2.26375208035058	0.0235893673171144	0.0640336194592847
CCNDBP1	42.9558569880239	-0.973612718806621	0.250859922109526	-3.8811010966572	0.00010398460105267	0.000758757605591367
EPB42	2.91446370057701	-0.15755675176357	0.305918960104801	-0.515027743653398	0.606533633132765	0.707510000786828
TGM6	0.450746114624219	-0.853361204635562	1.58703052622815	-0.537709382732367	0.590777700575139	0.694384161798465
SMAD3	39.6104808301275	-0.84166994707928	0.229966925066406	-3.65996086974784	0.000252253766498494	0.00159820052665629
MS4A8	0.629669413275486	-2.37286896480481	2.54073826683421	-0.933928927579556	0.350340555815779	0.479470942869022
CCDC178	0.802856005038509	-2.98994936804611	0.894962092640519	-3.34086705194908	0.000835172046274494	0.0043356742655577
MS4A15	0.529980167689258	-1.67567566619889	1.23497933871695	-1.35684510150574	0.174830433431168	0.293904049781087
MAP1A	6.3444914924238	-1.1546725864591	0.198678376316175	-5.81176778202355	6.18165518559461e-09	1.83551352006908e-07
RCCD1	10.3681585983763	1.047786873403	0.194384331689903	5.39028461961898	7.03461802332866e-08	1.51412925604865e-06
AKTIP	14.0337337940087	0.0938427253690036	0.180347803582733	0.520343045519565	0.602824498832698	0.704515555992427
MAPRE2	11.8058132700698	-0.145120673807329	0.231407857973946	-0.627120768836067	0.530580074094565	0.641817381875771
EVA1C	26.1279632833472	-0.747416340938022	0.222012479830126	-3.36655102231149	0.000761145002421227	0.00401213000297798
TCP10L2	1.30314556751484	-3.59938348665536	2.00326105355005	-1.7967620746566	0.0723733995712095	0.152826513668024
MARS	59.0529126217464	0.618464901409295	0.199462670050587	3.10065488069744	0.0019309320135339	0.00857661321912405
MBD6	51.267013177986	0.215665322001977	0.239772629428966	0.899457634157818	0.368408952236776	0.495488008153888
CNPY4	48.1305912681586	0.0297650185880402	0.25801102331639	0.115363360082256	0.908157119436005	0.938880496050327
PDIA3	165.960617447816	0.830120638858746	0.231393112187617	3.58749070363716	0.000333875632730528	0.00201189678975203
NUDT21	34.4725200091722	0.528022286854234	0.199223162927024	2.65040610286691	0.00803950709744312	0.026972403260194
NAT16	0.523728702999357	-1.92850196997269	1.54734410090861	-1.24633038562028	0.212643126898068	0.339807285165105
C15orf43	3.47511985957921	0.283120783665392	0.287791406312732	0.98377080571244	0.325228216738519	0.456133193026364
NKX3-1	1.21530481168153	-1.11052761880078	0.425384676589572	-2.61064321287778	0.00903721237419034	0.0296703185295767
SGSM1	9.98456947013784	-0.112173955230223	0.294338873787526	-0.381104791857014	0.703125491873765	0.785485907647816
RP11-93B14.6	0.732756226843025	-2.20571290644373	0.663935107240599	-3.32218146380443	0.000893165865448094	0.00458943388708825
DUSP18	11.0594184460007	-0.331355109714235	0.147586905276548	-2.24515250247535	0.0247583440879647	0.0666122399798194
TEF	9.82946101555516	-0.954245046427142	0.281687685075846	-3.38759944784311	0.000705071511317264	0.00376284272456468
MEI1	12.0894045307674	0.303893855672332	0.237184916553433	1.2812528726036	0.200104860292727	0.325032489732889
B4GALNT2	0.580044074738131	1.6434493873442	0.972962878861936	1.68911828297758	0.0911967648131407	0.18180535002662
PBX3	12.4935085341375	0.458935337586012	0.176801622878249	2.59576428154196	0.0094380789101881	0.0306920182248917
GNGT2	1.46122469890068	-0.206962722086218	0.422178878503388	-0.490225192742695	0.623974555671383	0.721460138727047
PHB	60.212970249071	0.704782403769755	0.231229635613212	3.04797610349858	0.0023038824743402	0.00992000549296289
SNRPD1	16.0592434329037	0.168127340946964	0.282442734567435	0.595261695098842	0.551668556295604	0.660417305933859
TTC16	1.62693744783676	-0.157818145335051	0.343225861140512	-0.459808432880417	0.645653729717081	0.739251521638453
SAMD14	5.11985807550926	-0.625748859890656	0.262675197132964	-2.38221524803466	0.0172088352973277	0.0496086070988517
PIP5KL1	7.13900594840355	0.166422493968272	0.263360980009611	0.631917810915646	0.527440584318894	0.63917296852836
BPIFB6	0.207046699564051	-1.30738464943186	2.93277709587922	-0.445783844694109	0.655753392634141	NA
TMEM92	1.95378459982512	0.707307351490831	0.383483949006732	1.84442491875564	0.0651212385282411	0.140793596198829
FAM102A	61.3500957796606	0.285038518788679	0.272650288543772	1.04543633645529	0.295821350120924	0.427279880230583
ACSF2	44.6682266077404	-0.35740027086032	0.201827898654512	-1.77081698438587	0.0765911406319703	0.159536672184689
GOLGA2	894.139320395766	0.819904997602461	0.241651132894484	3.39292842446747	0.000691497041875314	0.003698773538882
TRUB2	11.6635867986706	0.156691003507504	0.196673503520147	0.796706219714303	0.425621670858314	0.547265180307796
COQ4	39.5861832074492	-0.0319557991210856	0.122019325295021	-0.261891295037259	0.793405251015833	0.856158416293913
SLC27A4	11.3530563415868	0.427421598867723	0.242979538786554	1.75908474023071	0.0785631163964621	0.162602366592239
URM1	22.7918158585442	0.65948310926391	0.206499149614637	3.19363595682896	0.00140493164234264	0.00663909426475451
CERCAM	99.0458426285446	-0.39583283905637	0.23931764679029	-1.65400606417977	0.0981262805752366	0.192205591132982
DOLPP1	5.74198795836085	0.46244503722808	0.203647468487718	2.27081161706643	0.023158384396491	0.0631318321545311
CCDC103	1.3571099867378	-1.83152497909316	0.619912526697922	-2.95448938392828	0.00313186928467583	0.0127293372197807
ENDOG	6.62486173687152	0.843254178771114	0.24187670027688	3.48629767896547	0.000489755690328786	0.00276974911252228
PRRX2	9.39975368835069	-0.435411582911494	0.279196728695102	-1.5595153458513	0.118874455338636	0.222668175582156
UGT1A6	1.39928198931867	-3.122420593053	0.812018274169431	-3.84525901987458	0.000120425162478778	0.000860734055548661
C15orf39	25.1648880105887	0.375000816662783	0.225803368463099	1.66074057803113	0.0967655599776753	0.190196713241181
ISLR2	2.7167144305484	-2.11549092243212	0.438181334331875	-4.82788917893491	1.3798784163768e-06	2.02269934125549e-05
SP2	11.9188981640619	-0.11806184178487	0.19760710141625	-0.597457484770137	0.550201984040572	0.659108486532475
PRR15L	6.80485718362273	1.04661114903704	0.280147077400377	3.73593456247717	0.000187019301826493	0.00124267469233961
COQ7	8.81615685610707	-0.479770966342594	0.187269039906133	-2.5619342448868	0.0104091023908057	0.0332247737758869
GPRC5B	20.7205238700443	0.2283442667496	0.236007902810374	0.967528053215525	0.333280124263121	0.463763597267981
CRK	23.2615490071477	0.060644550753755	0.144734613549294	0.419005165845147	0.675212356991596	0.763257133757587
C16orf92	0.186505324563574	-0.576479064912363	2.93305416973352	-0.196545659081618	0.844183098739597	NA
FBXO22	16.5201816600813	0.749330705315112	0.207523636838018	3.61082099722451	0.00030522927622539	0.00186611478703947
TBC1D2B	29.6155505731005	-0.234588394448148	0.180010165526126	-1.30319525990381	0.192508108006329	0.315904297341978
NOD2	10.634897833538	0.0393380782481585	0.317144876991422	0.124038195481311	0.901285032948237	0.933807269005809
SNX20	5.18050802073533	0.463036537481065	0.263926186388096	1.75441680803959	0.0793591133567891	0.163751402223496
LOXHD1	2.01191860704283	-2.67996089023841	0.615891952488624	-4.35134909525858	1.35302428764009e-05	0.000138487249815909
KATNAL2	5.28574525824795	-0.501604689858488	0.248788267706025	-2.0161910948759	0.0437799972629062	0.103976804180891
HDHD2	14.1406213094783	-0.283748737224442	0.195705746283835	-1.44987432721018	0.147093567669011	0.259273555052745
C17orf78	0.915504499486396	-0.43010096922611	0.484980124093857	-0.886842466028307	0.375163720803368	0.501824060424766
ZNF91	22.5501788726227	-0.422742543519787	0.159968400162725	-2.64266282021798	0.00822569051629584	0.0274912292765867
CCL23	0.661819544912573	-2.17836094440668	1.03193482732767	-2.11094817881846	0.034776766304329	0.0869534449898055
IGF2	110.720936184654	-2.57849114684	0.405227870639613	-6.36306466968845	1.97767371917724e-10	8.45556416668636e-09
RNF214	13.3322364981556	-0.0130273517247857	0.180649777379744	-0.0721138542972069	0.942511300797471	0.961847010313662
CDK12	35.8866059568109	-0.187564236874201	0.159421328543855	-1.17653163844136	0.23938249722022	0.368394806045012
DPEP2	5.63184656651285	-0.0505138174038958	0.268838189345574	-0.187896732703268	0.850957604047036	0.898324394434451
DUS2	8.01588498378522	-0.180459592793291	0.254035581958426	-0.710371324371499	0.477473900655495	0.595951719769745
POP5	20.2165316399025	0.215689174984379	0.141823518169449	1.52082798232854	0.128303010357521	0.235257537711861
ENGASE	44.8094612187565	0.140528555800139	0.203499969829184	0.690558116141723	0.489843276172634	0.606713195312029
RBFOX3	10.1983213258577	-1.10587301525776	0.3094029217016	-3.57421645915905	0.000351278242650744	0.00209998454824977
ATP5L	50.9868524520777	0.123316164130647	0.246994320757998	0.499267204817517	0.617591155495637	0.716331276874399
CD3D	7.05956594922651	0.162734674875605	0.38983879743605	0.417440942117363	0.676355913307686	0.764274885857391
TBC1D16	24.5973139889295	0.624670832348319	0.206463882365085	3.02556953396686	0.0024816533549024	0.010567202801871
ENTHD2	45.9570808827127	0.699148384851176	0.208724460028002	3.34962363662304	0.000809214321901452	0.00422651967851852
MYO5B	15.5783518782282	-0.299971405178902	0.297300713714882	-1.00898313169399	0.312982724059962	0.444140081444313
ART5	1.71439383397373	-3.24208161442033	0.588713336346163	-5.50706330952554	3.64869071394136e-08	8.5887719614687e-07
ACAA2	10.3192063583696	-0.390403713360455	0.216002464498992	-1.80740397692212	0.0706993143340271	0.150075676704936
STIM1	34.2416707155845	0.0344352365050861	0.181624159338543	0.189596123282805	0.849625625283849	0.897310881349183
RRM1	14.035552940473	0.372956009530489	0.181964005940328	2.04961419486881	0.0404020941247363	0.0976122325531828
OR51E2	0.867020428957817	-1.6150260732715	0.735584364378093	-2.19556879058589	0.0281228221261859	0.0736366977890453
TRIM68	6.1685822987338	0.23215276731133	0.287460804131846	0.807597988923914	0.41932204482838	0.541852388660801
OR51I1	0.507253454815818	-2.02060853688603	0.807759070582208	-2.50149903662443	0.0123668778895608	0.0381071225049304
OR51Q1	0.340337678174644	-1.88488549820421	1.82970581772198	-1.03015767887262	0.302935992783976	0.434494001516954
FN3K	16.0107977538834	0.122710395435284	0.188910664621499	0.649568385570745	0.515971059776547	0.629562824829276
PRRT2	9.06951081697858	-0.136990364848634	0.253216483247765	-0.541000977075384	0.588506909249539	0.692825785083671
ZNF23	4.62606439823151	-0.590234631606495	0.228633667854722	-2.58157355889309	0.00983510293298548	0.0317155576879496
IRGQ	27.3792922243816	0.481069123249351	0.135868923111192	3.54068548004649	0.000399089012167237	0.00233038814630327
ZNF226	8.65011136558176	-0.0769261440039978	0.174362324080022	-0.441185585302783	0.659078647864284	0.750455902781602
ZNF229	2.23220934295923	-0.45843941088661	0.37283594414706	-1.22960089573817	0.218846594443219	0.346810601632787
ZNF180	4.94241340044904	0.482530020704245	0.212973170385598	2.26568454529085	0.0234707044515697	0.0637917730398534
PPP2R3B	31.454174599973	0.666437275146924	0.181930473046001	3.66314264998594	0.000249139700154631	0.00158272541995134
ZNF668	161.560319655718	-1.38592113771995	0.212104968967321	-6.53412857071482	6.39809657138147e-11	3.03105806164316e-09
ZNF646	15.4977683372705	0.457994667976605	0.147419163156361	3.10675124027688	0.00189155497949488	0.00845348877420622
VKORC1	39.5210064983645	0.891027767081608	0.240933267094976	3.6982346930545	0.000217104109838693	0.00141057821881756
GNG8	0.264813642526667	0.771572342549471	1.49145945135811	0.517327066348927	0.604927862914236	NA
LPO	4.06715884827472	-0.207391683195155	0.323543827205728	-0.641000278034306	0.521522502320163	0.633834636801223
CA4	2.46190199480097	-3.45555783371413	0.592021337963543	-5.83688055163804	5.31871973762631e-09	1.6071227668741e-07
SMG8	4.28781899773543	0.342195744474693	0.215572593798141	1.58738055912209	0.11242647965542	0.213536851110162
TPM4	293.423696498988	0.00137981513210147	0.220608555405542	0.00625458577327147	0.99500959511462	0.996945831505253
RAB8A	24.9942164295329	0.0196905198333723	0.211806996161569	0.0929644449437929	0.925931807684602	0.950543887093041
GPX4	140.997710394372	0.191735038728231	0.285104931901634	0.67250691683714	0.501261038220757	0.617085196895558
MIDN	82.0453996845876	-0.255646116563174	0.272761739848326	-0.937250644849717	0.348629644151842	0.47788932461972
JSRP1	3.51044730351065	-0.424153291235157	0.403735612257591	-1.05057190487457	0.293455250264833	0.424643034822979
FAM129C	21.0028944313505	-0.226234773323717	0.210663565005424	-1.07391505179309	0.282860756554468	0.413533346114173
KLHL26	9.72297561025661	0.103601253297835	0.205700707975728	0.503650445919027	0.614507036623935	0.714275118097996
GATAD2A	66.4285208277528	0.272402677709475	0.162459695445249	1.67674004904975	0.0935933254883688	0.185212232586397
MVD	41.3968265037574	0.109414768260088	0.27399018224639	0.399338280528953	0.689643964296526	0.775248133715554
CDT1	15.3226453000232	1.74454081490335	0.273141763806371	6.38694277503473	1.69234930614996e-10	7.30188699484154e-09
TRAPPC2L	14.9492027041375	0.283870502785063	0.201641721968791	1.40779646202882	0.15919134831349	0.275144639513324
ANKRD11	72.7770408364349	0.268728420467684	0.183897967176995	1.46129087011083	0.143935634329505	0.255474572652059
SPATA33	14.2126440138179	0.486456134285703	0.15970603608288	3.04594708012949	0.00231948655490448	0.00997352770643648
SGK494	16.0866929116715	0.605799935954719	0.179960593501693	3.36629216522905	0.000761859688135682	0.00401477485181618
PROCA1	5.96041642346326	-0.529775019713074	0.216155723614977	-2.45089517341084	0.0142501446485549	0.0427640422327714
RPL13	1322.79993881445	0.136793541461994	0.342755852981837	0.399099067957399	0.689820209010177	0.775269660647166
ZNF641	10.1450538871468	-0.374185676314591	0.180638080560848	-2.07146618892767	0.0383152509906987	0.0936766153306047
LALBA	1.04105083599144	0.66949129565185	1.14656334407731	0.583911302511262	0.559279988527647	0.666912736130078
CACNB3	20.0983757688874	0.850269975129239	0.207304672348804	4.10154757003547	4.10396112470272e-05	0.000346893244604477
DHRS13	5.64930173810048	0.152652020402572	0.229948689060797	0.663852536085615	0.506784697118399	0.621733714891497
TP53I13	40.5922635468912	0.559561394868449	0.206828905542319	2.70543130033611	0.00682157566064156	0.0236652822596866
KMT2D	53.8954136767894	0.183512271537593	0.158239941651236	1.15970891813179	0.246167337991362	0.375403199436034
CORO6	6.81270965435937	-0.940072512970165	0.315839753246503	-2.97642238922492	0.0029163288712946	0.0120157315521291
RHEBL1	1.05400979724307	0.576990065887602	0.484147526281052	1.19176497775319	0.233353411785241	0.362040531491049
TUBA1A	109.687557944764	0.175174817429784	0.22337100262264	0.784232578862182	0.432903652040308	0.55402147283106
TUBA1C	73.6903464568771	1.16512795327393	0.253480164366989	4.59652516078953	4.29595118597275e-06	5.28233334232536e-05
ZNF610	3.7220144423176	0.388856779407874	0.267642699551429	1.45289514737223	0.146252868499242	0.258261460544195
ZNF528	18.3648322560909	-0.112589945990729	0.172631424891952	-0.652198439891218	0.514273166263249	0.62793812653112
ZNF701	5.83080023922021	-0.00118446548628665	0.194725777386195	-0.00608273594891101	0.995146708827309	0.996945831505253
SERTAD3	15.5020663050435	0.121964972192489	0.179082195640409	0.6810558233125	0.495836168618484	0.612325842238769
NCKAP5L	18.4736495670391	-0.172287314749889	0.133052773306665	-1.29487954642475	0.195361785342736	0.319190249242751
RAB4B	66.3221380559003	0.533872391327397	0.252627646872106	2.11327777437468	0.0345769998876298	0.0865987711362427
AQP2	1.13148845386406	-1.5697927226239	0.922087665386105	-1.70243327348553	0.0886741770517654	0.177796275127601
GPD1	21.8986992069231	-2.96174611341183	0.406011843899519	-7.29472836301005	2.99262233901345e-13	2.7127833751009e-11
C19orf55	38.2647529637622	0.564817821156075	0.159308659996851	3.54543074536712	0.000391971973529403	0.0022945146106479
CYP2S1	3.58739017027989	-0.121995786986309	0.286601516200922	-0.425663438921878	0.670353106766705	0.759038423497852
AXL	26.2603051777926	-0.247605186953954	0.235709875185128	-1.05046590330373	0.29350395944792	0.424680926666452
NFKBID	29.0310483206368	-0.172591071287312	0.206947218063882	-0.83398594531498	0.404288903855723	0.527899396274214
TMC4	37.9116738098563	0.379456662742976	0.204466159582345	1.85584090549789	0.063476238128668	0.13815588940506
ANKRD33	0.824816435578679	-2.79416480031832	1.32484234895691	-2.1090545622415	0.0349398722696652	0.0872340163724229
LAIR1	85.4627092414446	-0.41509465750706	0.305785714138212	-1.35746909785145	0.174632205908269	0.293727943122249
TTYH1	41.1595847308351	1.65076391706667	0.324158625691368	5.09245716829501	3.53452578773469e-07	6.19363231670424e-06
LENG8	207.291247962602	-0.0303114435508409	0.268027436228625	-0.113090823750541	0.909958549906659	0.940227337707698
CDC42EP5	15.2876514179007	-0.0529018732984199	0.347703170241068	-0.152146652162367	0.879071269384212	0.917709672848444
LAIR2	0.835519284641033	-0.0632367562985788	0.63947979636763	-0.0988878095254548	0.921227348051759	0.947518367152866
TMEM145	9.19936153412758	0.514989422697333	0.291758196504384	1.76512409545825	0.0775429118809825	0.16102367269059
ZNF526	16.8386788138598	-0.0101114628042408	0.205758367266853	-0.0491424136891941	0.960805802984261	0.973994042341787
TRAPPC9	25.1018565472966	0.552360964808233	0.1824797983187	3.02697049151456	0.002470180710386	0.0105254818744244
KIR3DL1	0.304409563291094	-1.53732260191813	2.09543950955292	-0.733651625308014	0.463161088344297	NA
NLRP7	0.792455781449226	-2.21511766255328	1.13408577265636	-1.95321880933646	0.0507936732124167	0.116922806546224
ZNF146	16.4536343158394	0.48266534308215	0.218269844549026	2.21132398788023	0.0270134093750382	0.071385821130532
ZNF283	23.5249630799141	0.277359638577778	0.243423476885201	1.13941203258953	0.254531339608641	0.384542476717522
PPP1R14A	14.3804696884949	-1.93191044369062	0.275148185427741	-7.02134539134724	2.1974188754561e-12	1.54023542367006e-10
SPINT2	168.55673322447	1.41031807445313	0.295635149348394	4.77046818540214	1.83798214946957e-06	2.57850843960183e-05
C19orf33	8.72857678599876	-0.704367249846691	0.514499519934903	-1.36903383298747	0.170988699396403	0.289458783185418
YIF1B	47.478550422818	0.596252095286069	0.204605206007613	2.91415896457631	0.00356648247706404	0.0140888386978928
DNAAF3	3.14902698479039	-0.953122332303826	0.487780904276645	-1.95399681280525	0.0507015941150721	0.11673935242883
PSCA	7.58119163973487	0.497372576998044	0.438403955761636	1.13450750263866	0.256581728425501	0.386687594074241
ATCAY	13.1888961625559	0.147035487429664	0.284102901986941	0.517543067674905	0.604777112788738	0.706106669209966
LY6D	31.5746136302534	-0.148540144005243	0.651255730479115	-0.228082667151298	0.819581974597629	0.875635660190294
DAPK3	51.0961212329382	0.589255449052749	0.260709369791713	2.26020050419944	0.0238088095907486	0.0645271100810069
EEF2	722.07786125803	-0.0313463522377578	0.282677952201062	-0.110890686711435	0.911703030980415	0.941307668882692
TMIGD2	2.62932321334168	-0.556926934048697	0.41398627241364	-1.34527874753353	0.178535234074876	0.298641043158427
CHAF1A	18.7085495051956	0.835569453733074	0.242452464122838	3.44632279468083	0.000568271124923097	0.00314492282372321
UBXN6	45.1963753965267	0.210121728820479	0.21549695717048	0.975056592814215	0.329532188579897	0.460212533565954
HDGFRP2	27.7511924655204	0.47557970709523	0.128521761239411	3.70038274070425	0.000215274535691387	0.00140158887101557
PLIN4	42.832144504438	-2.81820842713779	0.412964869509233	-6.82432970748081	8.83367909269384e-12	5.28758791405531e-10
SEMA6B	135.910864006377	-0.0499491270947018	0.411927971995893	-0.121256944151391	0.903487521898286	0.935283695255967
ZNF444	31.7387882933492	0.682163322255681	0.205571296155436	3.31837827076735	0.000905417774379579	0.00463691863329515
NXN	82.1449784013873	-0.376828550362059	0.228500795876444	-1.64913452015204	0.0991200789615357	0.193609146257097
FAM57A	10.3788694186043	-0.137306572329583	0.265808973595029	-0.516561086981116	0.605462585603478	0.706566630658759
GLOD4	30.2267115510564	0.0854816510977883	0.154155545979854	0.554515574217221	0.579226050062485	0.68430006013538
MFSD3	25.3917637960754	1.02272964401348	0.243740665012636	4.19597461900932	2.71700674454825e-05	0.000245467954808132
GPT	16.2592931685493	-0.245965918700335	0.300353379431258	-0.818921761979475	0.41283105294409	0.536415788247593
KIFC2	49.5450170811849	0.944363387749468	0.271546533259583	3.47772212892407	0.000505693857171829	0.00284707604567777
SLC43A2	29.6027315301816	0.152727708338913	0.173791728280585	0.878797338917854	0.379511169395598	0.505809224496643
RILP	5.76647781041741	-0.881885068437235	0.227514635677865	-3.87616851904808	0.000106114204675979	0.000772503215894046
SERPINF2	3.4700626052124	-0.263503576629431	0.278234048261409	-0.947057264472039	0.343609599696344	0.47348965886681
WDR81	24.7644286537895	0.205717002449659	0.187847441196809	1.09512805252497	0.273460540366291	0.403635757884491
SRR	7.16248872924707	-0.830563698971739	0.327236892450417	-2.53811143588459	0.0111452489872341	0.0350356234835442
TSR1	15.7599690575203	-0.138034122295424	0.147887197516321	-0.933374386786869	0.350626700138354	0.479758086437494
TRPV3	19.3297282029639	-0.19934538253833	0.27059252646813	-0.736699513250631	0.461305102915306	0.580197382741395
HSD11B1L	20.3502017992345	-0.101132593297727	0.233653877844689	-0.432830793268283	0.665137700676217	0.754946505312429
CYB5D2	11.948536826558	-0.593099406886937	0.178748191002844	-3.31807221969312	0.000906410452609946	0.00464033914850951
GGT6	18.1191495727352	-0.420009335843743	0.238625438859196	-1.76011969994354	0.07838751326138	0.162376525937859
C19orf48	37.9233626470253	1.13556295278784	0.233694575934327	4.85917547828307	1.17875623719803e-06	1.76813435579704e-05
KLK1	3.33949572727075	-1.26563700640261	0.400676985036013	-3.15874645579868	0.00158449272988384	0.007297413390806
KLK4	3.79189052618992	1.13086542909716	0.447886503662947	2.52489284639883	0.0115733571541136	0.0361164596393267
KLK2	14.1264795895732	-1.43764382055205	0.46523502083812	-3.0901453161504	0.00200058588519322	0.0088339688209176
KLK5	36.4108910652209	1.10954178005438	0.529502302381049	2.09544278667917	0.0361316493866844	0.0896397696297282
KLK6	23.4173410185398	1.57093248371852	0.513282324639284	3.06056220584357	0.00220921863533664	0.00958463354101985
KLK11	12.9541040112887	-0.473954264429736	0.335755095889681	-1.41160706190879	0.158065691903125	0.273625470146293
